POLYMER_USED,DRUG,WATER_PH,CONCENTRATION,CAPACITY,SOURCE
Graphene oxide-ionic liquids,Carbamazepine,2.0,33.33333,41.25333,interpolated
Graphene oxide-ionic liquids,Carbamazepine,2.0,50.0,61.88,https://link.springer.com/article/10.1007/s41742-025-00825-4
Graphene oxide-ionic liquids,Ketoprofen,8.0,0.0,0.0,interpolated
Graphene oxide-ionic liquids,Ketoprofen,8.0,16.66667,29.29333,interpolated
Graphene oxide-ionic liquids,Ketoprofen,8.0,33.33333,58.58667,interpolated
Graphene oxide-ionic liquids,Ketoprofen,8.0,50.0,87.88,https://link.springer.com/article/10.1007/s41742-025-00825-4
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Norfloxacin,8.12,0.0,0.0,interpolated
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Norfloxacin,8.12,5.0,0.54667,interpolated
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Norfloxacin,8.12,10.0,1.09333,interpolated
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Norfloxacin,8.12,15.0,1.64,https://link.springer.com/article/10.1007/s41742-025-00825-4
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Ofloxacin,8.87,0.0,0.0,interpolated
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Ofloxacin,8.87,5.0,0.42,interpolated
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Ofloxacin,8.87,10.0,0.84,interpolated
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Ofloxacin,8.87,15.0,1.26,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic Fe3O4 NPs coated zeolite,Cephalexin,7.0,0.0,0.0,interpolated
Magnetic Fe3O4 NPs coated zeolite,Cephalexin,7.0,13.33333,8.33333,interpolated
Magnetic Fe3O4 NPs coated zeolite,Cephalexin,7.0,26.66667,16.66667,interpolated
Magnetic Fe3O4 NPs coated zeolite,Cephalexin,7.0,40.0,25.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic NPs coated with Rhamnolipids (Rh-cMNP),Acetaminophen,5.0,0.0,0.0,interpolated
Magnetic NPs coated with Rhamnolipids (Rh-cMNP),Acetaminophen,5.0,20.0,32.0,interpolated
Magnetic NPs coated with Rhamnolipids (Rh-cMNP),Acetaminophen,5.0,40.0,64.0,interpolated
Magnetic NPs coated with Rhamnolipids (Rh-cMNP),Acetaminophen,5.0,60.0,96.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic cadmiumbased MOFs modified with chitosan ,,,,,
Magnetic genipin-crosslinked chitosan/graphene oxide-SO3H composite,Ibuprofen,6.0,0.0,0.0,interpolated
Magnetic genipin-crosslinked chitosan/graphene oxide-SO3H composite,Ibuprofen,6.0,3.33333,46.0,interpolated
Magnetic genipin-crosslinked chitosan/graphene oxide-SO3H composite,Ibuprofen,6.0,6.66667,92.0,interpolated
Magnetic genipin-crosslinked chitosan/graphene oxide-SO3H composite,Ibuprofen,6.0,10.0,138.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic graphene oxide functionalized with nitricacid(NDMGO),Ciprofloxacin,9.0,0.0,0.0,interpolated
Magnetic graphene oxide functionalized with nitricacid(NDMGO),Ciprofloxacin,9.0,16.66667,111.59333,interpolated
Magnetic graphene oxide functionalized with nitricacid(NDMGO),Ciprofloxacin,9.0,33.33333,223.18667,interpolated
Magnetic graphene oxide functionalized with nitricacid(NDMGO),Ciprofloxacin,9.0,50.0,334.78,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetic mesoporous silica microspheres,Acetaminophen,5.0,0.0,0.0,interpolated
Magnetic mesoporous silica microspheres,Acetaminophen,5.0,50.0,103.66667,interpolated
Magnetic mesoporous silica microspheres,Acetaminophen,5.0,100.0,207.33333,interpolated
Magnetic mesoporous silica microspheres,Acetaminophen,5.0,150.0,311.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Magnetically modified graphene nanoplatelets,Amoxicillin,5.0,0.0,0.0,interpolated
Magnetically modified graphene nanoplatelets,Amoxicillin,5.0,3.33333,4.7,interpolated
Magnetically modified graphene nanoplatelets,Amoxicillin,5.0,6.66667,9.4,interpolated
Magnetically modified graphene nanoplatelets,Amoxicillin,5.0,10.0,14.1,https://link.springer.com/article/10.1007/s41742-025-00825-4
Methacrylic acid,diclofenac,6.0,0.0,0.0,interpolated
Methacrylic acid,diclofenac,6.0,0.66667,0.0239,interpolated
Methacrylic acid,diclofenac,6.0,1.33333,0.0478,interpolated
Methacrylic acid,diclofenac,6.0,2.0,0.0717,https://link.springer.com/article/10.1007/s11356-022-19130-0
Methacrylic acid,ibuprofen,6.0,0.0,0.0,interpolated
Methacrylic acid,ibuprofen,6.0,0.66667,0.02333,interpolated
Methacrylic acid,ibuprofen,6.0,1.33333,0.04667,interpolated
Methacrylic acid,ibuprofen,6.0,2.0,0.07,https://link.springer.com/article/10.1007/s11356-022-19130-0
Methacrylic acid,naproxen,6.0,0.0,0.0,interpolated
Methacrylic acid,naproxen,6.0,0.66667,0.02397,interpolated
Methacrylic acid,naproxen,6.0,1.33333,0.04793,interpolated
Methacrylic acid,naproxen,6.0,2.0,0.0719,https://link.springer.com/article/10.1007/s11356-022-19130-0
MgFe2O4,Chlorpyrifos,10.0,0.0,0.0,interpolated
MgFe2O4,Chlorpyrifos,10.0,6.66667,1487.0,interpolated
MgFe2O4,Chlorpyrifos,10.0,13.33333,2974.0,interpolated
MgFe2O4,Chlorpyrifos,10.0,20.0,4461.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
MgO,Linezolid antibiotic,10.0,0.0,0.0,interpolated
MgO,Linezolid antibiotic,10.0,33.33333,41.15,interpolated
MgO,Linezolid antibiotic,10.0,66.66667,82.3,interpolated
MgO,Linezolid antibiotic,10.0,100.0,123.45,https://link.springer.com/article/10.1007/s41742-025-00825-4
Mn-Zn ferrite/biochar (MZF-BC),Tetracycline,3.0,0.0,0.0,interpolated
Mn-Zn ferrite/biochar (MZF-BC),Tetracycline,3.0,16.66667,47.33333,interpolated
Mn-Zn ferrite/biochar (MZF-BC),Tetracycline,3.0,33.33333,94.66667,interpolated
Mn-Zn ferrite/biochar (MZF-BC),Tetracycline,3.0,50.0,142.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
MnO2@carbonmicrospheres,Amoxicillin,7.0,0.0,0.0,interpolated
MnO2@carbonmicrospheres,Amoxicillin,7.0,13.33333,5.36467,interpolated
MnO2@carbonmicrospheres,Amoxicillin,7.0,26.66667,10.72933,interpolated
MnO2@carbonmicrospheres,Amoxicillin,7.0,40.0,16.094,https://link.springer.com/article/10.1007/s41742-025-00825-4
NDMGO,Tetracycline,4.0,0.0,0.0,interpolated
NDMGO,Tetracycline,4.0,16.66667,133.33333,interpolated
NDMGO,Tetracycline,4.0,33.33333,266.66667,interpolated
NDMGO,Tetracycline,4.0,50.0,400.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Cefotaxime,4.0,0.0,0.0,interpolated
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Cefotaxime,4.0,33.33333,103.08667,interpolated
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Cefotaxime,4.0,66.66667,206.17333,interpolated
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Cefotaxime,4.0,100.0,309.26,https://link.springer.com/article/10.1007/s41742-025-00825-4
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Tetracycline,8.0,0.0,0.0,interpolated
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Tetracycline,8.0,33.33333,129.50667,interpolated
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Tetracycline,8.0,66.66667,259.01333,interpolated
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Tetracycline,8.0,100.0,388.52,https://link.springer.com/article/10.1007/s41742-025-00825-4
NiFe2O4/biochar composites,Levofloxacin,6.0,0.0,0.0,interpolated
NiFe2O4/biochar composites,Levofloxacin,6.0,13.33333,57.33333,interpolated
NiFe2O4/biochar composites,Levofloxacin,6.0,26.66667,114.66667,interpolated
NiFe2O4/biochar composites,Levofloxacin,6.0,40.0,172.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Ketoprofen,7.0,0.0,0.0,interpolated
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Ketoprofen,7.0,6.66667,156.0,interpolated
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Ketoprofen,7.0,13.33333,312.0,interpolated
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Ketoprofen,7.0,20.0,468.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Norfloxacin,10.0,0.0,0.0,interpolated
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Norfloxacin,10.0,6.66667,52.66667,interpolated
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Norfloxacin,10.0,13.33333,105.33333,interpolated
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Norfloxacin,10.0,20.0,158.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
PPy-PANI copolymer,Metronidazole,6.2,0.0,0.0,interpolated
PPy-PANI copolymer,Metronidazole,6.2,3.33333,21.28,interpolated
PPy-PANI copolymer,Metronidazole,6.2,6.66667,42.56,interpolated
PPy-PANI copolymer,Metronidazole,6.2,10.0,63.84,https://link.springer.com/article/10.1007/s41742-025-00825-4
Plantain peel activated carbon-supported zinc oxide (PPAC-ZnO) nanocomposite,Chloroquine for COVID-19 treatment,5.0,0.0,0.0,interpolated
Plantain peel activated carbon-supported zinc oxide (PPAC-ZnO) nanocomposite,Chloroquine for COVID-19 treatment,5.0,16.66667,16.83333,interpolated
Plantain peel activated carbon-supported zinc oxide (PPAC-ZnO) nanocomposite,Chloroquine for COVID-19 treatment,5.0,33.33333,33.66667,interpolated
Plantain peel activated carbon-supported zinc oxide (PPAC-ZnO) nanocomposite,Chloroquine for COVID-19 treatment,5.0,50.0,50.5,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(N-isopropylacrylamide) ferrogel,Silver,6.6,0.0,0.0,interpolated
Poly(N-isopropylacrylamide) ferrogel,Silver,6.6,33.33333,4.53333,interpolated
Poly(N-isopropylacrylamide) ferrogel,Silver,6.6,66.66667,9.06667,interpolated
Poly(N-isopropylacrylamide) ferrogel,Silver,6.6,100.0,13.6,https://www.sciencedirect.com/science/article/pii/S2213343718305608
Poly(acrylic acid) grafted chitosan/Graphite oxide,Dorzolamide,3.0,0.0,0.0,interpolated
Poly(acrylic acid) grafted chitosan/Graphite oxide,Dorzolamide,3.0,33.33333,111.33333,interpolated
Poly(acrylic acid) grafted chitosan/Graphite oxide,Dorzolamide,3.0,66.66667,222.66667,interpolated
Poly(acrylic acid) grafted chitosan/Graphite oxide,Dorzolamide,3.0,100.0,334.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole),Ceftiofur,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole),Ceftiofur,6.0,0.03333,4.55333,interpolated
Poly(aniline-co-pyrrole),Ceftiofur,6.0,0.06667,9.10667,interpolated
Poly(aniline-co-pyrrole),Ceftiofur,6.0,0.1,13.66,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole),Phenylbutazone,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole),Phenylbutazone,6.0,0.03333,79.6,interpolated
Poly(aniline-co-pyrrole),Phenylbutazone,6.0,0.06667,159.2,interpolated
Poly(aniline-co-pyrrole),Phenylbutazone,6.0,0.1,238.8,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole),Prednisolone,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole),Prednisolone,6.0,0.03333,11.87333,interpolated
Poly(aniline-co-pyrrole),Prednisolone,6.0,0.06667,23.74667,interpolated
Poly(aniline-co-pyrrole),Prednisolone,6.0,0.1,35.62,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Anti-inflammatory,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Anti-inflammatory,6.0,0.03333,53.3,interpolated
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Anti-inflammatory,6.0,0.06667,106.6,interpolated
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Anti-inflammatory,6.0,0.1,159.9,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Phenylbutazone,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Phenylbutazone,6.0,0.03333,57.56667,interpolated
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Phenylbutazone,6.0,0.06667,115.13333,interpolated
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Phenylbutazone,6.0,0.1,172.7,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(styrene-block-acrylic acid) deblock copolymer/Fe3O4 magnetic,Ciprofloxacin,7.0,0.0,0.0,interpolated
Poly(styrene-block-acrylic acid) deblock copolymer/Fe3O4 magnetic,Ciprofloxacin,7.0,1.66667,5.17333,interpolated
Poly(styrene-block-acrylic acid) deblock copolymer/Fe3O4 magnetic,Ciprofloxacin,7.0,3.33333,10.34667,interpolated
Poly(styrene-block-acrylic acid) deblock copolymer/Fe3O4 magnetic,Ciprofloxacin,7.0,5.0,15.52,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyacrylonitrile/Polyaniline (PAN/PANI),Chloroxylenol,7.0,0.0,0.0,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),Chloroxylenol,7.0,16.66667,143.06,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),Chloroxylenol,7.0,33.33333,286.12,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),Chloroxylenol,7.0,50.0,429.18,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyacrylonitrile/Polyaniline (PAN/PANI),Ibuprofen,7.0,0.0,0.0,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),Ibuprofen,7.0,16.66667,204.5,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),Ibuprofen,7.0,33.33333,409.0,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),Ibuprofen,7.0,50.0,613.5,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyacrylonitrile/Polyaniline (PAN/PANI),N-diethyl-meta-toluamide,7.0,0.0,0.0,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),N-diethyl-meta-toluamide,7.0,16.66667,128.20333,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),N-diethyl-meta-toluamide,7.0,33.33333,256.40667,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),N-diethyl-meta-toluamide,7.0,50.0,384.61,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,2e-05,4e-05,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,4e-05,7e-05,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,6.18e-05,0.000106766,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.0001,0.00018,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00013,0.00025,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.0001713,0.00031752,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00024,0.00055,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00032,0.00078,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.0003904,0.0010122667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00042,0.00121,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00044,0.00142,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.0004691,0.0016180333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00215,0.00691,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00384,0.0122,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,7.0,0.005519,0.0174953333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.006,0.0195,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00648,0.02151,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,7.0,0.006967,0.0235116667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.00946,0.04207,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.01196,0.06062,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,7.0,0.01446,0.07918,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.01786,0.16521,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.02125,0.25125,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,7.0,0.02465,0.3372833333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.02593,0.43746,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.02722,0.53763,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,7.0,0.0285,0.6378,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,7e-05,0.00014,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.00014,0.00028,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.0002051,0.0004171633,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.00022,0.00052,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.00024,0.00061,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.000264,0.0007131,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.00028,0.00079,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.0003,0.00086,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.0003146,0.0009330333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.00032,0.00097,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.00032,0.00101,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.0003258,0.0010534,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.00241,0.01701,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.00449,0.03297,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,7.0,0.006568,0.0489266667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.01055,0.10683,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.01453,0.16474,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,7.0,0.01851,0.22265,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.01871,0.22748,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.01891,0.23232,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,7.0,0.01911,0.23715,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.02169,0.38058,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.02427,0.52402,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,7.0,0.02685,0.66745,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,8.2,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,4e-05,7e-05,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,8e-05,0.00014,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,8.2,0.000118,0.0002117367,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00012,0.00023,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00013,0.00024,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,8.2,0.0001376,0.0002519333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00014,0.00027,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00015,0.00028,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,8.2,0.0001573,0.0002941867,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00026,0.00053,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00037,0.00076,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,8.2,0.0004803,0.0009964,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00052,0.00112,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00057,0.00125,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,8.2,0.0006096,0.0013776,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00125,0.00538,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00188,0.00939,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.002521,0.0133986667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00314,0.01652,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00375,0.01965,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.004369,0.0227716667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.00872,0.12599,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.01306,0.2292,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.01741,0.3324166667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.01799,0.36186,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.01858,0.39129,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.01916,0.4207333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.02008,0.45526,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.02099,0.48979,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.02191,0.5243166667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0,1e-05,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,1e-05,2e-05,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,1.404e-05,3.658e-05,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,7e-05,0.00013,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.00013,0.00022,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0001826,0.0003156333,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0002,0.00037,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.00022,0.00042,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0002444,0.0004694833,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.00026,0.00081,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.00028,0.00114,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0002949,0.0014783,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.00072,0.00523,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.00115,0.00897,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.001572,0.01272,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.00375,0.02985,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.00593,0.04698,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.008116,0.0641066667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.01071,0.08494,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.01331,0.10578,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.01591,0.1266166667,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.01881,0.33024,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0217,0.53387,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.0246,0.7375,https://link.springer.com/article/10.1007/s11270-023-06281-0
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.02487,0.63358,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.02513,0.52966,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.0254,0.4257333333,https://link.springer.com/article/10.1007/s11270-023-06281-0
