POLYMER_USED,DRUG,WATER_PH,CONCENTRATION,CAPACITY,SOURCE
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Enrofloxacin,6.0,100.0,78.27,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Ciprofloxacin,6.0,100.0,76.61,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Norfloxacin,6.0,100.0,68.9,https://link.springer.com/article/10.1007/s41742-025-00825-4
PPy-PANI copolymer,Metronidazole,6.2,10.0,63.84,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole),Phenylbutazone,6.0,0.1,238.8,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole),Ceftiofur,6.0,0.1,13.66,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole),Prednisolone,6.0,0.1,35.62,https://link.springer.com/article/10.1007/s41742-025-00825-4
Functional Polyaniline/multiwalled carbon nanotube composite (PANI/MWCNT),Meloxicam,2.0,0.1,221.2,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyaniline-deposited cellulose fiber composite,Meloxicam,2.0,2.0,169.5,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Anti-inflammatory,6.0,0.1,159.9,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Phenylbutazone,6.0,0.1,172.7,https://link.springer.com/article/10.1007/s41742-025-00825-4
Pristine polypyrrole,Diclofenac,6.0,1.5,221.23,https://link.springer.com/article/10.1007/s41742-025-00825-4
Pristine polypyrrole,Moxidectin,6.0,1.5,87.46,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polypyrrole/Zinc oxide (PPy/ZnO),Paracetamol,7.0,5.0,25.51,https://link.springer.com/article/10.1007/s41742-025-00825-4
Amberlite-XAD-16 polymer,Cephalexin,3.0,25.0,116.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Amberlite-XAD-4 polymer,Cephalexin,3.0,25.0,357.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(styrene-block-acrylic acid) deblock copolymer/Fe3O4 magnetic,Ciprofloxacin,7.0,5.0,15.52,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyaniline/Graphene Oxide Based Nanocomposites,Ciprofloxacin,6.0,100.0,106.38,https://link.springer.com/article/10.1007/s41742-025-00825-4
Polyaniline-coated magnetic nanoparticles,Diclofenac,4.0,25.0,34.43,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4 coated polymer (clay: chitosan) composite,Atenolol,10.0,40.0,15.6,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4 coated polymer (clay: chitosan) composite,Ciprofloxacin,7.0,40.0,39.1,https://link.springer.com/article/10.1007/s41742-025-00825-4
Fe3O4 coated polymer (clay: chitosan) composite,Gemfibrozil,4.0,40.0,24.8,https://link.springer.com/article/10.1007/s41742-025-00825-4
Chitosan-carbon nanotubes,Amoxicillin,7.0,40.0,23.1,https://link.springer.com/article/10.1007/s41742-025-00825-4
Chitosan-carbon nanotubes,Ciprofloxacin,7.0,40.0,23.7,https://link.springer.com/article/10.1007/s41742-025-00825-4
Chitosan-carbon nanotubes,Sulfamethoxazole,7.0,40.0,25.17,https://link.springer.com/article/10.1007/s41742-025-00825-4
Poly(acrylic acid) grafted chitosan/Graphite oxide,Dorzolamide,3.0,100.0,334.0,https://link.springer.com/article/10.1007/s41742-025-00825-4
(Fe3O4@Cd-MOF@CS),Amoxicillin,8.0,0.0,0.0,interpolated
(α-Fe2O3),Cephalexin,7.5,0.0,0.0,interpolated
Amberlite-XAD-16 polymer,Cephalexin,3.0,0.0,0.0,interpolated
Amberlite-XAD-4 polymer,Cephalexin,3.0,0.0,0.0,interpolated
Amine-coated magnetic Nanocomposite NiFe2O4@SiO2,Ibuprofen,7.0,0.0,0.0,interpolated
Biochar/MgFe2O4,Levofloxacin,5.0,0.0,0.0,interpolated
C-lys,2.4D,6.5,0.0,0.0,interpolated
C-lys,Ampicillin,6.5,0.0,0.0,interpolated
C-lys,Doxycycline,6.5,0.0,0.0,interpolated
C-lys,Fluconazole,6.5,0.0,0.0,interpolated
C-lys,Lomefloxacin,6.5,0.0,0.0,interpolated
C-lys,Methylene Violet,6.5,0.0,0.0,interpolated
C-lys,Moxidectin,6.5,0.0,0.0,interpolated
C-lys,Piroxicam,6.5,0.0,0.0,interpolated
C-lys,Thymol Blue,6.5,0.0,0.0,interpolated
C-mA,2.4D,6.5,0.0,0.0,interpolated
C-mA,Ampicillin,6.5,0.0,0.0,interpolated
C-mA,Doxycycline,6.5,0.0,0.0,interpolated
C-mA,Fluconazole,6.5,0.0,0.0,interpolated
C-mA,Lomefloxacin,6.5,0.0,0.0,interpolated
C-mA,Methylene Violet,6.5,0.0,0.0,interpolated
C-mA,Moxidectin,6.5,0.0,0.0,interpolated
C-mA,Piroxicam,6.5,0.0,0.0,interpolated
C-mA,Thymol Blue,6.5,0.0,0.0,interpolated
C-megl,2.4D,6.5,0.0,0.0,interpolated
C-megl,Ampicillin,6.5,0.0,0.0,interpolated
C-megl,Doxycycline,6.5,0.0,0.0,interpolated
C-megl,Fluconazole,6.5,0.0,0.0,interpolated
C-megl,Lomefloxacin,6.5,0.0,0.0,interpolated
C-megl,Methylene Violet,6.5,0.0,0.0,interpolated
C-megl,Moxidectin,6.5,0.0,0.0,interpolated
C-megl,Piroxicam,6.5,0.0,0.0,interpolated
C-megl,Thymol Blue,6.5,0.0,0.0,interpolated
C-ph,2.4D,6.5,0.0,0.0,interpolated
C-ph,Ampicillin,6.5,0.0,0.0,interpolated
C-ph,Doxycycline,6.5,0.0,0.0,interpolated
C-ph,Fluconazole,6.5,0.0,0.0,interpolated
C-ph,Lomefloxacin,6.5,0.0,0.0,interpolated
C-ph,Methylene Violet,6.5,0.0,0.0,interpolated
C-ph,Moxidectin,6.5,0.0,0.0,interpolated
C-ph,Piroxicam,6.5,0.0,0.0,interpolated
C-ph,Thymol Blue,6.5,0.0,0.0,interpolated
CP-APM,Cd(II),5.0,0.0,0.0,interpolated
CP-APM,Pb(II),5.0,0.0,0.0,interpolated
Chitosan-carbon nanotubes,Amoxicillin,7.0,0.0,0.0,interpolated
Chitosan-carbon nanotubes,Ciprofloxacin,7.0,0.0,0.0,interpolated
Chitosan-carbon nanotubes,Sulfamethoxazole,7.0,0.0,0.0,interpolated
Diethylenetriaminepenta-acetic acid-functionalized magnetic graphene oxide (DDMGO),Ciprofloxacin,8.0,0.0,0.0,interpolated
Diethylenetriaminepenta-acetic acid-functionalized magnetic graphene oxide (DDMGO),Tetracycline,3.0,0.0,0.0,interpolated
Fe3O4 coated polymer (clay: chitosan) composite,Atenolol,10.0,0.0,0.0,interpolated
Fe3O4 coated polymer (clay: chitosan) composite,Ciprofloxacin,7.0,0.0,0.0,interpolated
Fe3O4 coated polymer (clay: chitosan) composite,Gemfibrozil,4.0,0.0,0.0,interpolated
Fe3O4 nanoparticle,Levofloxacin,6.5,0.0,0.0,interpolated
Fe3O4/CD/AC/SA,Ciprofloxacin,5.0,0.0,0.0,interpolated
Fe3O4/CD/AC/SA,Norfloxacin,5.0,0.0,0.0,interpolated
Fe3O4/Douglas fir biochar,Acetylsalicylic acid,8.0,0.0,0.0,interpolated
Fe3O4/red mud,Ciprofloxacin,6.0,0.0,0.0,interpolated
Fe3O4@C Matrix,Acetylsalicylic acid,3.0,0.0,0.0,interpolated
Fe3O4@SiO2 Chitosan/GO,Tetracycline,6.0,0.0,0.0,interpolated
Functional Polyaniline/multiwalled carbon nanotube composite (PANI/MWCNT),Meloxicam,2.0,0.0,0.0,interpolated
GO/calcium alginate fibers,Ciprofloxacin,5.9,0.0,0.0,interpolated
GO/sodium alginate hydrogels,Ciprofloxacin,4.0,0.0,0.0,interpolated
Graphene oxide,Carbamazepine,2.0,0.0,0.0,interpolated
Graphene oxide,Doxorubicin,3.4,0.0,0.0,interpolated
Graphene oxide,Ketoprofen,4.0,0.0,0.0,interpolated
Graphene oxide,Tetracycline,7.0,0.0,0.0,interpolated
Graphene oxide (GO),Atenolol,2.0,0.0,0.0,interpolated
Graphene oxide (GO),Propranolol,1.0,0.0,0.0,interpolated
Graphene oxide nanoparticles,Metformin,6.26,0.0,0.0,interpolated
Graphene oxide-ionic liquids,Carbamazepine,2.0,0.0,0.0,interpolated
Graphene oxide-ionic liquids,Ketoprofen,8.0,0.0,0.0,interpolated
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Norfloxacin,8.12,0.0,0.0,interpolated
"Iron, copper oxides composite particles (Fe/Cu oxides CPs)",Ofloxacin,8.87,0.0,0.0,interpolated
Magnetic Fe3O4 NPs coated zeolite,Cephalexin,7.0,0.0,0.0,interpolated
Magnetic NPs coated with Rhamnolipids (Rh-cMNP),Acetaminophen,5.0,0.0,0.0,interpolated
Magnetic genipin-crosslinked chitosan/graphene oxide-SO3H composite,Ibuprofen,6.0,0.0,0.0,interpolated
Magnetic graphene oxide functionalized with nitricacid(NDMGO),Ciprofloxacin,9.0,0.0,0.0,interpolated
Magnetic mesoporous silica microspheres,Acetaminophen,5.0,0.0,0.0,interpolated
Magnetically modified graphene nanoplatelets,Amoxicillin,5.0,0.0,0.0,interpolated
Methacrylic acid,diclofenac,6.0,0.0,0.0,interpolated
Methacrylic acid,ibuprofen,6.0,0.0,0.0,interpolated
Methacrylic acid,naproxen,6.0,0.0,0.0,interpolated
MgFe2O4,Chlorpyrifos,10.0,0.0,0.0,interpolated
MgO,Linezolid antibiotic,10.0,0.0,0.0,interpolated
Mn-Zn ferrite/biochar (MZF-BC),Tetracycline,3.0,0.0,0.0,interpolated
MnO2@carbonmicrospheres,Amoxicillin,7.0,0.0,0.0,interpolated
NDMGO,Tetracycline,4.0,0.0,0.0,interpolated
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Cefotaxime,4.0,0.0,0.0,interpolated
NiFe2O4-COF-chitosanterphthalaldehyde nanocomposites film,Tetracycline,8.0,0.0,0.0,interpolated
NiFe2O4/biochar composites,Levofloxacin,6.0,0.0,0.0,interpolated
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Ketoprofen,7.0,0.0,0.0,interpolated
Nitrogen-doped reduced graphene oxide/Fe3O4 nanocomposite,Norfloxacin,10.0,0.0,0.0,interpolated
PPy-PANI copolymer,Metronidazole,6.2,0.0,0.0,interpolated
Plantain peel activated carbon-supported zinc oxide (PPAC-ZnO) nanocomposite,Chloroquine for COVID-19 treatment,5.0,0.0,0.0,interpolated
Poly(N-isopropylacrylamide) ferrogel,Silver,6.6,0.0,0.0,interpolated
Poly(acrylic acid) grafted chitosan/Graphite oxide,Dorzolamide,3.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole),Ceftiofur,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole),Phenylbutazone,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole),Prednisolone,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Anti-inflammatory,6.0,0.0,0.0,interpolated
Poly(aniline-co-pyrrole)/multi-walled carbon nanotubes,Phenylbutazone,6.0,0.0,0.0,interpolated
Poly(styrene-block-acrylic acid) deblock copolymer/Fe3O4 magnetic,Ciprofloxacin,7.0,0.0,0.0,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),Chloroxylenol,7.0,0.0,0.0,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),Ibuprofen,7.0,0.0,0.0,interpolated
Polyacrylonitrile/Polyaniline (PAN/PANI),N-diethyl-meta-toluamide,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Amoxicillin trihydrate,8.2,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Azithromycin dihydrate,8.2,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Clarithromycin,8.2,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Sulfamethoxazole,8.2,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Trimethoprim,7.0,0.0,0.0,interpolated
Polyamide 4/6 Nanofibers,Trimethoprim,8.2,0.0,0.0,interpolated
Polyaniline-coated magnetic nanoparticles,Diclofenac,4.0,0.0,0.0,interpolated
Polyaniline-deposited cellulose fiber composite,Meloxicam,2.0,0.0,0.0,interpolated
Polyaniline/Graphene Oxide Based Nanocomposites,Ciprofloxacin,6.0,0.0,0.0,interpolated
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Ciprofloxacin,6.0,0.0,0.0,interpolated
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Enrofloxacin,6.0,0.0,0.0,interpolated
Polypyrrole functionalized Calotropis gigantea fiber (PPy-O-CGF),Norfloxacin,6.0,0.0,0.0,interpolated
Polypyrrole/Zinc oxide (PPy/ZnO),Paracetamol,7.0,0.0,0.0,interpolated
Porous graphene oxide-chitosan aerogel (PGO-CS),Tetracycline,9.0,0.0,0.0,interpolated
Pristine graphene,Sulfamethoxazole,2.0,0.0,0.0,interpolated
Pristine polypyrrole,Diclofenac,6.0,0.0,0.0,interpolated
Pristine polypyrrole,Moxidectin,6.0,0.0,0.0,interpolated
Rape straw biomass fiber/β-Cyclodextrin/Fe3O4,Ibuprofen,6.0,0.0,0.0,interpolated
Thiourea-dioxide-reduced magnetic graphene oxide (TDMGO),Tetracycline,4.0,0.0,0.0,interpolated
Vinylpyridine,diclofenac,6.0,0.0,0.0,interpolated
Vinylpyridine,ibuprofen,6.0,0.0,0.0,interpolated
Vinylpyridine,naproxen,6.0,0.0,0.0,interpolated
ZnO-MgO nanocomposites,Linezolid antibiotic,10.0,0.0,0.0,interpolated
polyPhOx,Aspirin,8.2,0.0,0.0,interpolated
polyPhOx,Ibuprofen,8.2,0.0,0.0,interpolated
polyPhOx,Indomethacin,8.2,0.0,0.0,interpolated
polyPhOx,Metoclopramide,8.2,0.0,0.0,interpolated
polyPhOx,Oestradiol,8.2,0.0,0.0,interpolated
polyPhOx,Pyramidone,8.2,0.0,0.0,interpolated
polyethylene,atorvastatin,7.8,0.0,0.0,interpolated
polyethylene,carbamazepine,7.8,0.0,0.0,interpolated
polyethylene,fluoxetine,7.8,0.0,0.0,interpolated
polyethylene,ketamine,7.8,0.0,0.0,interpolated
polyethylene,propranolol,7.8,0.0,0.0,interpolated
polyethyleneimine,Congo red,6.0,0.0,0.0,interpolated
